#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3A96E3E3549C94FF-12E00A479F422B2B
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:56	Run time	0:01:43:05
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#227 - >Tb927.8.3830	superfamily	304359	275	505	6.71641e-53	180.373	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#227 - >Tb927.8.3830	specific	238034	528	654	4.79462e-37	133.902	cd00079	HELICc	 - 	cl21455
Q#227 - >Tb927.8.3830	multi-dom	235314	275	682	5.56775e-52	185.175	PRK04837	PRK04837	 - 	 - 
Q#228 - >Tb927.10.2230	specific	290186	46	91	1.42495e-05	41.7506	pfam13450	NAD_binding_8	C	cl21454
Q#228 - >Tb927.10.2230	multi-dom	215457	18	536	7.0774e-123	370.566	PLN02852	PLN02852	 - 	 - 
Q#229 - >Tb927.2.1210	specific	273724	45	799	0	1202.73	TIGR01631	Trypano_RHS	 - 	cl19421
Q#231 - >Tb927.7.6090	multi-dom	236545	551	603	0.00247944	39.4043	PRK09510	tolA	NC	 - 
Q#233 - >Tb927.11.16080	superfamily	305195	5	264	3.85304e-34	123.843	cl24038	SNAP superfamily	 - 	 - 
Q#233 - >Tb927.11.16080	multi-dom	291599	5	264	4.9338e-37	131.536	pfam14938	SNAP	 - 	 - 
Q#236 - >Tb927.4.2440	specific	214614	258	314	1.07725e-06	45.7883	smart00317	SET	N	cl02566
Q#237 - >Tb927.10.14310	superfamily	279768	266	320	0.00309012	34.7358	cl03226	Skp1 superfamily	 - 	 - 
Q#240 - >Tb927.9.16660	specific	279282	23	393	1.32545e-69	226.523	pfam00913	Trypan_glycop	 - 	cl03014
Q#240 - >Tb927.9.16660	specific	287612	428	529	2.10745e-13	65.1238	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#245 - >Tb927.6.4420	superfamily	294285	136	301	8.51015e-21	87.0154	cl00407	tRNA_m1G_MT superfamily	 - 	 - 
Q#245 - >Tb927.6.4420	superfamily	288874	73	126	0.00605173	36.7542	cl14983	DUF3535 superfamily	N	 - 
Q#246 - >Tb927.11.17220	specific	289949	23	337	1.07409e-35	133.824	pfam13206	VSG_B	 - 	cl20486
Q#248 - >Tb927.10.14580	specific	240306	1	166	5.56524e-100	284.269	PTZ00178	PTZ00178	 - 	cl00327
Q#254 - >Tb927.10.9090	specific	281545	116	237	4.08927e-34	117.245	pfam03556	Cullin_binding	 - 	cl04154
Q#255 - >Tb927.10.7010	superfamily	295179	411	480	0.00014838	39.8917	cl02111	PCI superfamily	C	 - 
Q#256 - >Tb927.9.11890	multi-dom	223021	658	899	1.09269e-09	61.4929	PHA03247	PHA03247	N	 - 
Q#257 - >Tb927.5.700	specific	289689	96	144	5.26362e-09	50.9609	pfam12937	F-box-like	 - 	cl02535
Q#259 - >Tb927.10.12140	specific	224748	425	784	1.26337e-07	53.2535	COG1835	OafA	 - 	cl21495
Q#259 - >Tb927.10.12140	multi-dom	280013	333	776	0.00267522	39.4327	pfam01757	Acyl_transf_3	 - 	 - 
Q#261 - >Tb927.9.9100	superfamily	256785	35	64	0.00682427	32.3889	cl20441	DUF3491 superfamily	NC	 - 
Q#262 - >Tb927.10.1890	superfamily	294044	677	992	8.20769e-38	143.626	cl00051	CysPc superfamily	 - 	 - 
Q#262 - >Tb927.10.1890	superfamily	238064	41	147	7.60578e-07	51.5874	cl23707	LRR_RI superfamily	NC	 - 
Q#262 - >Tb927.10.1890	superfamily	294111	311	454	3.5362e-06	46.9748	cl00165	Calpain_III superfamily	 - 	 - 
Q#265 - >Tb927.10.2680	multi-dom	274465	386	454	7.2889e-09	56.4411	TIGR03169	Nterm_to_SelD	N	 - 
Q#266 - >Tb927.11.5270	superfamily	271592	114	484	1.69985e-70	232.166	cl02553	Peptidase_C19 superfamily	 - 	 - 
Q#266 - >Tb927.11.5270	multi-dom	278850	115	483	2.28446e-54	188.347	pfam00443	UCH	 - 	 - 
Q#267 - >Tb927.2.4530	superfamily	291951	39	148	3.2993e-06	43.9332	cl21151	IFT43 superfamily	 - 	 - 
Q#268 - >Tb927.6.790	specific	278633	895	1106	9.86276e-57	192.844	pfam00211	Guanylate_cyc	 - 	cl11967
Q#268 - >Tb927.6.790	superfamily	299141	132	433	1.08235e-11	66.4512	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#269 - >Tb927.4.4350	specific	279450	27	198	6.23361e-34	117.781	pfam01105	EMP24_GP25L	 - 	cl03099
Q#270 - >Tb927.11.7620	superfamily	302875	10	514	1.54973e-139	416.609	cl19482	Peptidase_M8 superfamily	 - 	 - 
Q#271 - >Tb927.6.2090	specific	238487	404	483	2.22072e-09	53.4124	cd00987	PDZ_serine_protease	 - 	cl00117
Q#271 - >Tb927.6.2090	superfamily	301322	269	397	2.69638e-07	49.0351	cl14615	PI-PLCc_GDPD_SF superfamily	 - 	 - 
Q#271 - >Tb927.6.2090	superfamily	286375	193	261	5.68987e-05	40.6059	cl24218	EF-hand_like superfamily	 - 	 - 
Q#272 - >Tb927.9.15110	specific	290906	198	287	2.38779e-33	116.797	pfam14204	Ribosomal_L18_c	 - 	cl16705
Q#272 - >Tb927.9.15110	specific	279233	26	179	5.47938e-29	106.208	pfam00861	Ribosomal_L18p	 - 	cl00379
Q#272 - >Tb927.9.15110	multi-dom	240254	1	308	4.65747e-174	482.261	PTZ00069	PTZ00069	 - 	 - 
Q#273 - >Tb927.7.3860	specific	282099	140	187	4.63155e-09	49.8313	pfam04193	PQ-loop	 - 	cl21610
Q#273 - >Tb927.7.3860	specific	282099	23	80	1.86793e-07	45.5941	pfam04193	PQ-loop	 - 	cl21610
Q#273 - >Tb927.7.3860	multi-dom	130026	21	218	9.37653e-08	49.8536	TIGR00951	2A43	 - 	 - 
Q#276 - >Tb927.10.8960	multi-dom	237855	116	237	0.000363081	39.9752	PRK14900	valS	N	 - 
Q#277 - >Tb927.10.12400	superfamily	298879	36	466	2.97432e-66	218.211	cl09326	MATE_like superfamily	 - 	 - 
Q#277 - >Tb927.10.12400	multi-dom	223608	34	469	1.73919e-38	144.289	COG0534	NorM	 - 	 - 
Q#278 - >Tb927.2.540	specific	282431	77	136	8.15635e-11	56.5871	pfam04566	RNA_pol_Rpb2_4	 - 	cl04594
Q#279 - >Tb927.10.11130	specific	279228	559	610	1.19926e-11	61.3509	pfam00856	SET	N	cl02566
Q#281 - >Tb927.1.2390	specific	276956	2	426	0	856.48	cd02187	beta_tubulin	 - 	cl10017
Q#281 - >Tb927.1.2390	multi-dom	240228	1	430	0	933.037	PTZ00010	PTZ00010	 - 	 - 
Q#282 - >Tb927.3.1480	multi-dom	215633	92	172	0.00521772	37.1615	PLN03210	PLN03210	NC	 - 
Q#283 - >Tb927.10.16340	superfamily	304462	54	337	1.26904e-72	228.624	cl21608	Galactosyl_T superfamily	N	 - 
Q#284 - >Tb927.10.15800	superfamily	302596	7	397	2.1218e-106	317.412	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#284 - >Tb927.10.15800	multi-dom	214592	6	399	5.13133e-132	382.376	smart00268	ACTIN	 - 	 - 
Q#285 - >Tb927.9.2220	superfamily	304959	490	721	6.66686e-13	66.7176	cl23802	Peptidase_C48 superfamily	 - 	 - 
Q#288 - >Tb927.9.16640	specific	289949	19	370	2.84295e-69	224.731	pfam13206	VSG_B	 - 	cl20486
Q#288 - >Tb927.9.16640	specific	287612	409	525	1.03135e-18	80.1466	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#292 - >Tb927.7.6280	superfamily	288841	219	512	2.85086e-41	149.3	cl13455	DUF3508 superfamily	 - 	 - 
Q#294 - >Tb927.11.14760	superfamily	289977	182	399	9.92032e-36	133.408	cl16180	CLU superfamily	 - 	 - 
Q#294 - >Tb927.11.14760	specific	271318	555	681	4.62301e-21	89.3355	cd15466	CLU-central	 - 	cl15102
Q#295 - >Tb927.7.2470	specific	214540	412	642	1.00509e-38	141.675	smart00164	TBC	 - 	cl02495
Q#296 - >Tb927.4.2280	multi-dom	286798	47	165	8.08093e-06	45.5622	pfam09755	DUF2046	C	 - 
Q#296 - >Tb927.4.2280	multi-dom	274765	221	340	0.00609107	36.929	TIGR03752	conj_TIGR03752	C	 - 
Q#297 - >Tb927.8.5260	specific	279205	19	49	6.042e-09	44.465	pfam00832	Ribosomal_L39	N	cl00952
Q#299 - >Tb927.11.4490	superfamily	302604	122	640	8.36445e-65	219.709	cl17068	AFD_class_I superfamily	 - 	 - 
Q#299 - >Tb927.11.4490	multi-dom	223395	48	580	6.58001e-50	181.12	COG0318	CaiC	 - 	 - 
Q#300 - >Tb927.11.17480	superfamily	289949	20	108	9.71234e-06	42.532	cl20486	VSG_B superfamily	C	 - 
Q#301 - >Tb927.11.17130	superfamily	287612	400	459	0.000544321	38.1598	cl11264	Trypan_glycop_C superfamily	N	 - 
Q#302 - >Tb927.2.5910	specific	285331	4	60	8.60513e-29	99.065	pfam08069	Ribosomal_S13_N	 - 	cl06898
Q#302 - >Tb927.2.5910	specific	238213	70	145	1.60064e-24	88.7142	cd00353	Ribosomal_S15p_S13e	 - 	cl00349
Q#302 - >Tb927.2.5910	multi-dom	185427	4	151	2.25494e-105	295.805	PTZ00072	PTZ00072	 - 	 - 
Q#308 - >Tb927.9.3030	superfamily	295105	133	195	0.00189631	37.3279	cl01958	Endonuc_Holl superfamily	C	 - 
Q#308 - >Tb927.9.3030	superfamily	302596	89	175	0.00858513	36.5395	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	C	 - 
Q#309 - >Tb927.3.3920	specific	270909	83	374	2.4239e-116	337.139	cd14007	STKc_Aurora	 - 	cl21453
Q#309 - >Tb927.3.3920	multi-dom	214567	84	373	1.90585e-95	284.037	smart00220	S_TKc	 - 	 - 
Q#311 - >Tb927.8.5710	specific	238017	9	105	6.59435e-12	61.2482	cd00060	FHA	 - 	cl00062
Q#311 - >Tb927.8.5710	multi-dom	224630	18	124	3.67711e-05	44.1762	COG1716	FHA	N	 - 
Q#313 - >Tb927.7.5190	superfamily	286487	391	460	0.00687851	38.7855	cl20377	MSC superfamily	NC	 - 
Q#315 - >Tb927.1.580	specific	279693	26	133	6.02378e-33	122.911	pfam01384	PHO4	C	cl24138
Q#315 - >Tb927.1.580	specific	279693	400	499	6.58658e-32	119.829	pfam01384	PHO4	N	cl24138
Q#315 - >Tb927.1.580	multi-dom	223383	6	504	1.12838e-59	198.576	COG0306	PitA	 - 	 - 
Q#316 - >Tb927.11.15060.2	superfamily	304892	39	105	0.00013837	36.4214	cl23735	H4 superfamily	 - 	 - 
Q#317 - >Tb927.9.1810	specific	279204	9	63	1.73273e-09	48.914	pfam00831	Ribosomal_L29	 - 	cl09943
Q#318 - >Tb927.8.1040	specific	284827	29	74	1.00151e-18	72.9348	pfam07491	PPI_Ypi1	 - 	cl06499
Q#320 - >Tb927.9.10970	specific	289465	142	343	3.94592e-24	95.4896	pfam12695	Abhydrolase_5	 - 	cl21494
Q#320 - >Tb927.9.10970	multi-dom	278959	142	345	5.69854e-09	54.809	pfam00561	Abhydrolase_1	 - 	 - 
Q#322 - >Tb927.10.15810	specific	189034	67	199	5.83526e-89	256.782	cd09864	PIN_Fcf1	 - 	cl14812
Q#323 - >Tb927.11.10320	superfamily	294200	21	309	4.12314e-22	93.0461	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#327 - >Tb927.9.15240	superfamily	284139	15	179	6.92963e-18	78.7273	cl05927	ATP11 superfamily	N	 - 
Q#329 - >Tb927.3.4680	specific	185577	1	443	0	813.452	PTZ00363	PTZ00363	 - 	cl21454
Q#330 - >Tb927.8.3620	specific	273268	42	616	2.99772e-176	507.398	TIGR00788	fbt	 - 	cl21472
Q#330 - >Tb927.8.3620	multi-dom	281135	84	613	4.95355e-171	493.019	pfam03092	BT1	 - 	 - 
Q#331 - >Tb927.11.9090	superfamily	302624	149	332	1.95399e-06	46.5558	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#334 - >Tb927.11.8240	specific	285020	267	298	0.000188523	37.8913	pfam07719	TPR_2	 - 	cl22897
Q#334 - >Tb927.11.8240	multi-dom	290150	199	262	1.00984e-09	53.8698	pfam13414	TPR_11	 - 	 - 
Q#334 - >Tb927.11.8240	multi-dom	290150	232	296	7.72597e-07	45.7806	pfam13414	TPR_11	 - 	 - 
Q#338 - >Tb927.1.3080	multi-dom	285770	10	72	0.000397905	36.3422	pfam08604	Nup153	NC	 - 
Q#339 - >Tb927.11.11700	specific	133041	18	307	2.02636e-66	214.06	cd04198	eIF-2B_gamma_N	 - 	cl11394
Q#339 - >Tb927.11.11700	specific	100046	503	575	6.52182e-24	94.2306	cd03356	LbH_G1P_AT_C_like	 - 	cl00160
Q#340 - >Tb927.10.980	specific	286777	204	449	2.7428e-30	119.633	pfam09734	Tau95	 - 	cl10719
Q#345 - >Tb927.2.4420	specific	280964	245	294	5.45505e-20	81.1349	pfam02891	zf-MIZ	 - 	cl17238
Q#346 - >Tb927.9.13290	superfamily	294116	158	264	7.49701e-06	42.1494	cl00175	alpha-crystallin-Hsps_p23-like superfamily	 - 	 - 
Q#347 - >Tb927.4.3130	specific	283862	14	104	2.3204e-42	138.712	pfam06294	CH_2	 - 	cl00030
Q#349 - >Tb927.11.140	superfamily	299850	824	1036	1.29466e-44	158.176	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#349 - >Tb927.11.140	superfamily	299141	60	378	1.19483e-10	62.9844	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#351 - >Tb927.8.5900	specific	282482	2	125	3.90063e-42	134.298	pfam04628	Sedlin_N	 - 	cl21566
Q#352 - >Tb927.10.8610	multi-dom	131493	622	868	7.82414e-05	44.8063	TIGR02440	FadJ	N	 - 
Q#354 - >Tb927.4.3000	specific	197608	109	149	8.10465e-05	38.5718	smart00256	FBOX	 - 	cl02535
Q#356 - >Tb927.9.7980	specific	284221	109	143	0.00417166	31.8445	pfam06747	CHCH	 - 	cl06008
Q#358 - >Tb927.3.5310	multi-dom	118064	1360	1995	3.34757e-19	93.1704	pfam09528	Ehrlichia_rpt	 - 	 - 
Q#360 - >Tb927.7.3400	specific	197832	236	257	0.000133982	37.3199	smart00698	MORN	 - 	cl23356
Q#360 - >Tb927.7.3400	superfamily	227813	120	235	0.00219407	37.6154	cl02334	COG5526 superfamily	 - 	 - 
Q#360 - >Tb927.7.3400	multi-dom	226989	165	296	7.34092e-17	75.5452	COG4642	COG4642	 - 	 - 
Q#361 - >Tb927.10.12940	specific	290631	263	312	3.60664e-17	72.8046	pfam13920	zf-C3HC4_3	 - 	cl17238
Q#362 - >Tb927.7.1680	specific	287232	55	305	1.02726e-89	267.207	pfam10230	DUF2305	 - 	cl21494
Q#363 - >Tb927.8.3700	superfamily	289533	459	544	0.00699355	37.0739	cl15080	SAGA-Tad1 superfamily	C	 - 
Q#364 - >Tb927.3.2900	specific	239899	131	206	4.49323e-33	117.685	cd04452	S1_IF2_alpha	 - 	cl09927
Q#364 - >Tb927.3.2900	specific	284872	244	358	8.6009e-24	93.6965	pfam07541	EIF_2_alpha	 - 	cl06531
Q#364 - >Tb927.3.2900	multi-dom	235188	127	389	9.96834e-25	101.054	PRK03987	PRK03987	 - 	 - 
Q#366 - >Tb927.3.2950	superfamily	238064	235	511	7.40981e-33	128.242	cl23707	LRR_RI superfamily	 - 	 - 
Q#366 - >Tb927.3.2950	superfamily	238064	133	310	1.44545e-12	68.1509	cl23707	LRR_RI superfamily	N	 - 
Q#366 - >Tb927.3.2950	superfamily	299863	540	695	0.00756811	37.6179	cl12013	BAR superfamily	N	 - 
Q#366 - >Tb927.3.2950	multi-dom	284686	576	693	0.00045151	40.0554	pfam07321	YscO	 - 	 - 
Q#367 - >Tb927.11.340	multi-dom	223496	112	249	0.00057842	41.6695	COG0419	SbcC	NC	 - 
Q#370 - >Tb927.8.2220	specific	238093	1327	1372	1.12143e-07	48.2108	cd00162	RING	 - 	cl17238
Q#372 - >Tb927.10.13710	specific	176901	200	326	8.93958e-54	171.206	cd08892	SRPBCC_Aha1	 - 	cl14643
Q#372 - >Tb927.10.13710	specific	214964	29	157	2.45868e-45	149.724	smart01000	Aha1_N	 - 	cl07747
Q#372 - >Tb927.10.13710	multi-dom	227867	21	328	6.11082e-34	124.628	COG5580	COG5580	 - 	 - 
Q#373 - >Tb927.2.5350	specific	293430	64	236	5.38196e-100	292.325	pfam16825	DUF5075	 - 	cl25136
Q#377 - >Tb927.9.2890	multi-dom	215121	19	52	0.00417444	33.4462	PLN02189	PLN02189	N	 - 
Q#378 - >Tb927.8.4270	superfamily	294200	27	540	3.02895e-16	78.5432	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#379 - >Tb927.9.400	superfamily	287612	429	524	0.000668423	37.7746	cl11264	Trypan_glycop_C superfamily	 - 	 - 
Q#380 - >Tb927.2.2650	superfamily	304365	1076	1116	0.00881377	36.019	cl21462	bZIP superfamily	N	 - 
Q#381 - >Tb927.6.1770	specific	276812	13	355	5.81708e-97	298.785	cd00106	KISc	 - 	cl22853
Q#381 - >Tb927.6.1770	multi-dom	214526	13	365	1.12026e-109	331.844	smart00129	KISc	 - 	 - 
Q#382 - >Tb927.7.2880	superfamily	305064	5	121	4.22034e-49	151.719	cl23907	H2A superfamily	 - 	 - 
Q#382 - >Tb927.7.2880	multi-dom	240330	1	134	1.82031e-72	211.359	PTZ00252	PTZ00252	 - 	 - 
Q#383 - >Tb927.4.4360	superfamily	304388	32	309	2.97431e-31	118.316	cl21494	Abhydrolase superfamily	 - 	 - 
Q#383 - >Tb927.4.4360	multi-dom	288960	53	291	1.57406e-83	250.587	pfam12146	Hydrolase_4	 - 	 - 
Q#386 - >Tb927.4.750	specific	224277	32	125	2.6681e-18	73.8904	COG1358	Rpl7Ae	 - 	cl00600
Q#387 - >Tb927.6.3140	specific	176364	13	80	0.000321255	34.5502	cd01769	UBL	 - 	cl00155
Q#388 - >Tb927.10.12260	specific	193557	19	465	0	703.263	cd05682	M20_dipept_like_5	 - 	cl14876
Q#388 - >Tb927.10.12260	multi-dom	223697	11	464	4.88728e-28	114.104	COG0624	ArgE	 - 	 - 
Q#389 - >Tb927.10.10510	superfamily	304987	16	112	3.92021e-43	134.952	cl23830	H2B superfamily	 - 	 - 
Q#391 - >Tb927.10.5930	superfamily	304357	32	298	3.70493e-105	312.86	cl21453	PKc_like superfamily	 - 	 - 
Q#391 - >Tb927.10.5930	multi-dom	240344	1	490	0	1015.95	PTZ00283	PTZ00283	 - 	 - 
Q#393 - >Tb927.11.9170	specific	238110	164	583	1.15773e-120	368.471	cd00186	TOP1Ac	 - 	cl21690
Q#393 - >Tb927.11.9170	specific	173782	4	158	5.71787e-48	165.869	cd03362	TOPRIM_TopoIA_TopoIII	 - 	cl00718
Q#393 - >Tb927.11.9170	multi-dom	235971	4	771	2.48311e-141	437.125	PRK07219	PRK07219	 - 	 - 
Q#394 - >Tb927.9.11360	superfamily	305041	105	139	0.00416757	35.3205	cl23884	PRESAN superfamily	NC	 - 
Q#396 - >Tb927.10.3380	specific	100109	11	64	9.02004e-20	76.2063	cd05831	Ribosomal_P1	C	cl21508
Q#397 - >Tb927.10.13100	multi-dom	274009	5	130	6.95766e-05	43.9031	TIGR02169	SMC_prok_A	NC	 - 
Q#398 - >Tb927.9.18080	specific	289949	12	327	1.85955e-31	121.883	pfam13206	VSG_B	 - 	cl20486
Q#398 - >Tb927.9.18080	superfamily	287612	363	433	1.15138e-06	45.4786	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#399 - >Tb927.6.840	superfamily	294274	1	76	3.21081e-11	57.3007	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#399 - >Tb927.6.840	multi-dom	223698	3	166	5.88739e-16	74.461	COG0625	GstA	C	 - 
Q#400 - >Tb927.10.7940	specific	279986	88	293	5.57474e-32	117.3	pfam01728	FtsJ	 - 	cl17173
Q#401 - >Tb927.8.7920	superfamily	299850	878	1090	6.09539e-49	170.888	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#401 - >Tb927.8.7920	superfamily	299141	109	336	1.00666e-08	57.2064	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	C	 - 
Q#401 - >Tb927.8.7920	superfamily	299141	488	745	3.54838e-05	45.8751	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#401 - >Tb927.8.7920	multi-dom	225025	834	1088	2.85518e-26	107.241	COG2114	AcyC	 - 	 - 
Q#403 - >Tb927.9.970	superfamily	287612	1	28	1.33036e-05	36.2338	cl11264	Trypan_glycop_C superfamily	N	 - 
Q#404 - >Tb927.8.4720	superfamily	294310	56	458	1.72501e-106	322.587	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#404 - >Tb927.8.4720	multi-dom	223884	63	447	1.70295e-23	100.804	COG0814	SdaC	 - 	 - 
Q#405 - >Tb927.3.2170	superfamily	304359	20	233	1.06101e-91	287.591	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#405 - >Tb927.3.2170	specific	238839	570	757	4.55045e-48	167.362	cd01681	aeEF2_snRNP_like_IV	 - 	cl02789
Q#405 - >Tb927.3.2170	specific	239763	753	832	2.67541e-31	115.716	cd04096	eEF2_snRNP_like_C	 - 	cl02785
Q#405 - >Tb927.3.2170	superfamily	303514	500	570	6.5332e-21	86.0872	cl20541	EFG_III-like superfamily	 - 	 - 
Q#405 - >Tb927.3.2170	superfamily	295476	384	483	3.18091e-14	67.6259	cl02787	Translation_Factor_II_like superfamily	 - 	 - 
Q#405 - >Tb927.3.2170	multi-dom	240409	5	871	1.19951e-156	479.159	PTZ00416	PTZ00416	 - 	 - 
Q#406 - >Tb927.4.2800	specific	290613	184	301	5.39851e-22	89.7591	pfam13902	R3H-assoc	 - 	cl16466
Q#406 - >Tb927.4.2800	superfamily	294210	310	363	0.000148035	38.3525	cl00297	R3H superfamily	 - 	 - 
Q#407 - >Tb927.1.950	superfamily	294676	40	65	0.006383	31.9698	cl01073	MlaA superfamily	NC	 - 
Q#409 - >Tb927.7.5810	specific	285131	55	243	4.32681e-67	205.249	pfam07847	DUF1637	 - 	cl06746
Q#410 - >Tb927.8.2410	specific	283032	50	146	7.20035e-07	44.6841	pfam05257	CHAP	 - 	cl21534
Q#411 - >Tb927.6.1280	superfamily	275543	101	288	1.25393e-28	110.153	cl00348	GCD2 superfamily	N	 - 
Q#412 - >Tb927.8.6940	superfamily	304485	958	1045	0.000408022	40.3859	cl21658	NinB superfamily	 - 	 - 
Q#413 - >Tb927.8.3710	specific	99848	393	543	5.6258e-72	230.45	cd06145	REX1_like	 - 	cl10012
Q#413 - >Tb927.8.3710	multi-dom	223916	394	547	1.31353e-05	45.9913	COG0847	DnaQ	C	 - 
Q#415 - >Tb927.11.5040	superfamily	238064	90	395	1.89853e-17	81.6329	cl23707	LRR_RI superfamily	 - 	 - 
Q#417 - >Tb927.9.12870	superfamily	304437	4	136	1.02363e-23	88.1396	cl21566	Sedlin_N superfamily	 - 	 - 
Q#418 - >Tb927.7.1620	superfamily	294304	100	293	2.82981e-50	163.552	cl00447	Nudix_Hydrolase superfamily	N	 - 
Q#419 - >Tb927.9.150	superfamily	289949	17	43	8.72526e-05	35.9836	cl20486	VSG_B superfamily	C	 - 
Q#420 - >Tb927.3.2280	specific	279352	113	583	4.75843e-64	214.29	pfam00995	Sec1	 - 	cl15415
Q#421 - >Tb927.5.5000	superfamily	279282	31	392	1.75105e-23	100.563	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#424 - >Tb927.4.2710	specific	238117	6	160	4.31415e-27	97.6581	cd00195	UBCc	 - 	cl00154
Q#424 - >Tb927.4.2710	multi-dom	227410	1	161	5.66079e-21	82.3105	COG5078	COG5078	 - 	 - 
Q#425 - >Tb927.8.2930	specific	279825	67	517	1.44541e-129	386.515	pfam01532	Glyco_hydro_47	 - 	cl04955
Q#428 - >Tb927.11.9540	multi-dom	274009	37	384	7.37372e-10	60.4667	TIGR02169	SMC_prok_A	C	 - 
Q#428 - >Tb927.11.9540	multi-dom	274256	284	487	0.00706317	37.8596	TIGR02680	TIGR02680	NC	 - 
Q#431 - >Tb927.6.5460	superfamily	289949	17	91	1.16687e-05	45.6136	cl20486	VSG_B superfamily	C	 - 
Q#432 - >Tb927.8.560	specific	206648	351	514	2.31002e-05	43.5992	cd00882	Ras_like_GTPase	 - 	cl21455
Q#432 - >Tb927.8.560	superfamily	298682	141	185	0.000200661	38.2977	cl08302	EFh superfamily	C	 - 
Q#437 - >Tb927.11.15050	multi-dom	224151	118	178	0.00629853	37.292	COG1230	CzcD	NC	 - 
Q#441 - >Tb927.11.19240	superfamily	279282	15	362	0.00319567	38.1605	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#442 - >Tb927.3.5640	specific	100116	176	224	1.75129e-08	49.266	cd06008	NF-X1-zinc-finger	 - 	cl10082
Q#442 - >Tb927.3.5640	specific	100116	230	273	3.8973e-06	42.7176	cd06008	NF-X1-zinc-finger	 - 	cl10082
Q#442 - >Tb927.3.5640	specific	100116	119	169	1.78751e-05	40.7916	cd06008	NF-X1-zinc-finger	 - 	cl10082
Q#442 - >Tb927.3.5640	superfamily	100116	397	449	0.00218374	35.0136	cl10082	NF-X1-zinc-finger superfamily	 - 	 - 
Q#442 - >Tb927.3.5640	superfamily	100116	370	418	0.00260813	34.6284	cl10082	NF-X1-zinc-finger superfamily	 - 	 - 
Q#442 - >Tb927.3.5640	superfamily	100116	292	338	0.0029651	34.6284	cl10082	NF-X1-zinc-finger superfamily	 - 	 - 
Q#447 - >Tb927.9.17680	specific	289949	8	349	2.21437e-24	102.623	pfam13206	VSG_B	 - 	cl20486
Q#447 - >Tb927.9.17680	superfamily	287612	400	454	0.000423618	38.545	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#448 - >Tb927.1.4010	specific	285869	1165	1225	9.46407e-12	60.3962	pfam08707	PriCT_2	 - 	cl07361
Q#449 - >Tb927.4.1840	specific	199860	289	600	8.09108e-165	477.26	cd06236	M14_AGBL5_like	 - 	cl11393
Q#451 - >Tb927.11.2900	specific	282314	6	33	3.64478e-06	40.6937	pfam04438	zf-HIT	 - 	cl04519
Q#453 - >Tb927.9.16890	specific	287612	344	419	4.06912e-09	52.4122	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#453 - >Tb927.9.16890	superfamily	279282	51	197	1.11891e-05	45.8645	cl03014	Trypan_glycop superfamily	NC	 - 
Q#455 - >Tb927.11.4860	specific	293728	239	265	0.000354931	36.338	pfam17123	zf-RING_11	 - 	cl17238
Q#456 - >Tb927.6.2200	specific	153229	4	169	6.06095e-64	193.539	cd03135	GATase1_DJ-1	 - 	cl00020
Q#456 - >Tb927.6.2200	multi-dom	213612	3	180	8.85283e-51	160.56	TIGR01383	not_thiJ	 - 	 - 
Q#457 - >Tb927.8.1570	specific	281640	16	266	1.75289e-43	145.046	pfam03665	UPF0172	 - 	cl13996
Q#460 - >Tb927.8.2020	superfamily	302587	22	294	4.68909e-38	135.326	cl17011	Arginase_HDAC superfamily	 - 	 - 
Q#461 - >Tb927.2.5410	superfamily	304359	959	1229	1.98091e-45	162.395	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#461 - >Tb927.2.5410	multi-dom	224059	959	1222	1.29949e-25	105.284	COG1136	LolD	 - 	 - 
Q#462 - >Tb927.9.8200	superfamily	284208	12	255	1.3419e-97	299.167	cl05998	Pescadillo_N superfamily	 - 	 - 
