#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-401E4A08A436F4A-117B787A9AD3483
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:38	Run time	0:01:44:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#208 - >Tb927.4.5150	multi-dom	237855	256	350	1.70777e-05	45.368	PRK14900	valS	N	 - 
Q#210 - >Tb927.11.19220	specific	289949	30	339	1.36446e-20	92.2228	pfam13206	VSG_B	C	cl20486
Q#212 - >Tb927.10.8150	specific	99922	30	124	3.86819e-26	97.8282	cd04369	Bromodomain	 - 	cl02556
Q#214 - >Tb927.11.15400	superfamily	304603	1159	1209	5.30042e-08	49.7124	cl22856	SNARE superfamily	 - 	 - 
Q#216 - >Tb927.9.8570	superfamily	285679	43	141	1.16283e-06	43.7667	cl07216	COPI_assoc superfamily	C	 - 
Q#221 - >Tb927.11.7540	specific	238848	11	172	5.39559e-45	150.014	cd01715	ETF_alpha	 - 	cl00292
Q#221 - >Tb927.11.7540	specific	279150	200	282	1.35396e-44	145.934	pfam00766	ETF_alpha	 - 	cl02960
Q#221 - >Tb927.11.7540	multi-dom	215032	13	323	9.08209e-114	332.144	PLN00022	PLN00022	 - 	 - 
Q#223 - >Tb927.4.550	specific	290628	21	64	2.03491e-13	58.9458	pfam13917	zf-CCHC_3	 - 	cl16476
Q#224 - >Tb927.3.4760	specific	206738	24	292	4.60721e-139	406.246	cd08771	DLP_1	 - 	cl21455
Q#224 - >Tb927.3.4760	specific	279383	216	487	5.99758e-93	287.88	pfam01031	Dynamin_M	 - 	cl03076
Q#224 - >Tb927.3.4760	specific	280391	571	654	7.92761e-22	88.7156	pfam02212	GED	 - 	cl02558
Q#224 - >Tb927.3.4760	multi-dom	223771	77	649	2.05042e-37	145.433	COG0699	CrfC	 - 	 - 
Q#225 - >Tb927.11.15530	superfamily	304400	44	458	4.63182e-134	391.802	cl21511	PEMT superfamily	 - 	 - 
Q#226 - >Tb927.8.930	multi-dom	293336	28	200	3.01557e-37	133.628	pfam16731	GARP	 - 	 - 
Q#226 - >Tb927.8.930	multi-dom	293336	241	400	1.834e-14	70.455	pfam16731	GARP	 - 	 - 
Q#227 - >Tb927.10.14610	superfamily	238064	776	1065	6.37275e-13	69.6917	cl23707	LRR_RI superfamily	 - 	 - 
Q#227 - >Tb927.10.14610	specific	197686	513	539	0.000233606	37.7722	smart00368	LRR_RI	 - 	cl23353
Q#227 - >Tb927.10.14610	superfamily	238064	690	798	0.000343866	42.7278	cl23707	LRR_RI superfamily	N	 - 
Q#228 - >Tb927.2.510	superfamily	302859	51	816	0	868.761	cl19421	RHSP superfamily	 - 	 - 
Q#229 - >Tb927.11.14520	superfamily	294164	42	188	7.65058e-33	115.661	cl00234	Pep_deformylase superfamily	 - 	 - 
Q#230 - >Tb927.10.5460	specific	140068	1	125	1.35432e-54	165.568	PTZ00033	PTZ00033	 - 	cl00909
Q#233 - >Tb927.10.6010	specific	285686	139	236	8.76148e-27	104.164	pfam08514	STAG	 - 	cl24209
Q#233 - >Tb927.10.6010	superfamily	301604	268	337	0.00394029	37.1798	cl15368	RNase_Ire1_like superfamily	C	 - 
Q#235 - >Tb927.6.5120	specific	100111	1	107	1.16889e-21	80.7704	cd05833	Ribosomal_P2	 - 	cl21508
Q#236 - >Tb927.11.5260	specific	238005	198	326	1.65611e-15	73.1404	cd00046	DEXDc	 - 	cl21455
Q#236 - >Tb927.11.5260	specific	278689	500	601	5.98797e-15	70.3373	pfam00271	Helicase_C	 - 	cl21455
Q#236 - >Tb927.11.5260	multi-dom	214692	177	343	6.84333e-22	93.3254	smart00487	DEXDc	 - 	 - 
Q#238 - >Tb927.3.2480	superfamily	304507	3	208	7.3613e-12	61.4641	cl21705	Arv1 superfamily	 - 	 - 
Q#241 - >Tb927.5.2700	specific	287276	21	268	1.15555e-92	272.237	pfam10275	Peptidase_C65	 - 	cl19932
Q#242 - >Tb927.5.3620	specific	238073	85	297	5.07029e-34	123.102	cd00127	DSPc	 - 	cl21483
Q#245 - >Tb927.11.4890	superfamily	295716	35	265	2.35091e-15	74.7705	cl03179	PARP_regulatory superfamily	 - 	 - 
Q#247 - >Tb927.10.8730	superfamily	304357	50	325	1.3538e-84	260.232	cl21453	PKc_like superfamily	 - 	 - 
Q#247 - >Tb927.10.8730	multi-dom	223733	17	388	2.02621e-73	237.979	COG0661	AarF	 - 	 - 
Q#249 - >Tb927.5.4880	superfamily	287612	443	510	2.78981e-07	47.4046	cl11264	Trypan_glycop_C superfamily	N	 - 
Q#251 - >Tb927.11.1050	specific	214879	129	297	1.25754e-48	159.822	smart00879	Brix	 - 	cl00935
Q#252 - >Tb927.11.7040	specific	238456	40	116	2.52728e-39	125.032	cd00914	PCD_DCoH_subfamily_b	 - 	cl00942
Q#253 - >Tb927.11.17700	superfamily	289949	5	102	7.9336e-08	50.236	cl20486	VSG_B superfamily	N	 - 
Q#253 - >Tb927.11.17700	superfamily	287612	149	218	0.00021539	38.1598	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#254 - >Tb927.5.2380	specific	289465	36	287	2.01941e-10	56.9696	pfam12695	Abhydrolase_5	 - 	cl21494
Q#254 - >Tb927.5.2380	multi-dom	223669	17	292	1.50023e-33	123.199	COG0596	MhpC	 - 	 - 
Q#255 - >Tb927.10.6380	specific	238093	8	54	5.92417e-12	57.0704	cd00162	RING	 - 	cl17238
Q#256 - >Tb927.9.16800	superfamily	304462	1	286	1.68533e-74	232.091	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#257 - >Tb927.7.3630	specific	278647	417	486	1.21437e-22	89.8351	pfam00226	DnaJ	 - 	cl02542
Q#257 - >Tb927.7.3630	multi-dom	290150	42	107	5.29245e-07	45.7806	pfam13414	TPR_11	 - 	 - 
Q#257 - >Tb927.7.3630	multi-dom	291240	218	281	0.000400698	37.5822	pfam14559	TPR_19	 - 	 - 
Q#257 - >Tb927.7.3630	multi-dom	223560	416	522	2.00167e-26	109.252	COG0484	DnaJ	C	 - 
Q#258 - >Tb927.11.760	specific	214625	17	273	3.19977e-74	230.725	smart00332	PP2Cc	 - 	cl00120
Q#258 - >Tb927.11.760	multi-dom	240318	1	394	0	698.061	PTZ00224	PTZ00224	 - 	 - 
Q#259 - >Tb927.11.15930	superfamily	304437	3	144	2.70988e-19	77.354	cl21566	Sedlin_N superfamily	 - 	 - 
Q#260 - >Tb927.11.4230	multi-dom	227943	3	997	7.50382e-31	130.358	COG5656	SXM1	 - 	 - 
Q#261 - >Tb927.8.1600	specific	238398	223	562	0	531.005	cd00775	LysRS_core	 - 	cl00268
Q#261 - >Tb927.8.1600	specific	239817	113	220	1.53501e-41	144.157	cd04322	LysRS_N	 - 	cl09930
Q#261 - >Tb927.8.1600	multi-dom	234778	68	564	0	651.384	PRK00484	lysS	 - 	 - 
Q#262 - >Tb927.11.9790	specific	238008	12	74	2.67689e-16	67.5729	cd00051	EFh	 - 	cl08302
Q#262 - >Tb927.11.9790	specific	238008	86	147	8.05703e-15	63.7209	cd00051	EFh	 - 	cl08302
Q#262 - >Tb927.11.9790	multi-dom	185504	1	148	6.59431e-45	143.363	PTZ00184	PTZ00184	 - 	 - 
Q#264 - >Tb927.10.4440	specific	280251	164	198	2.77465e-08	47.387	pfam02037	SAP	 - 	cl02640
Q#264 - >Tb927.10.4440	superfamily	304385	7	81	0.00255474	37.4605	cl21491	Transpeptidase superfamily	NC	 - 
Q#265 - >Tb927.11.11410	specific	271234	32	369	2.94434e-25	106.001	cd15482	Sialidase_non-viral	 - 	cl21531
Q#265 - >Tb927.11.11410	multi-dom	290570	54	364	2.65164e-24	102.277	pfam13859	BNR_3	 - 	 - 
Q#267 - >Tb927.8.7870	superfamily	299850	878	1090	6.05272e-49	170.888	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#267 - >Tb927.8.7870	superfamily	299141	109	413	2.78527e-10	61.8288	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#267 - >Tb927.8.7870	superfamily	299141	488	745	0.000255195	43.1788	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#267 - >Tb927.8.7870	multi-dom	225025	834	1088	3.38929e-25	104.16	COG2114	AcyC	 - 	 - 
Q#268 - >Tb927.8.6850	specific	238008	141	200	3.98431e-14	64.4913	cd00051	EFh	 - 	cl08302
Q#268 - >Tb927.8.6850	specific	238093	15	54	3.09315e-09	50.522	cd00162	RING	 - 	cl17238
Q#268 - >Tb927.8.6850	specific	238008	174	243	3.54312e-09	50.6241	cd00051	EFh	 - 	cl08302
Q#268 - >Tb927.8.6850	superfamily	298682	224	277	0.000163406	37.5273	cl08302	EFh superfamily	 - 	 - 
Q#268 - >Tb927.8.6850	multi-dom	290234	142	199	4.14763e-09	50.739	pfam13499	EF-hand_7	 - 	 - 
Q#268 - >Tb927.8.6850	multi-dom	290234	175	243	4.85311e-05	39.183	pfam13499	EF-hand_7	 - 	 - 
Q#273 - >Tb927.9.8420	specific	185498	1	213	2.8474e-152	419.437	PTZ00173	PTZ00173	 - 	cl00353
Q#274 - >Tb927.10.1460	superfamily	304357	209	514	4.8297e-65	216.959	cl21453	PKc_like superfamily	 - 	 - 
Q#274 - >Tb927.10.1460	multi-dom	214567	210	515	6.20992e-73	238.198	smart00220	S_TKc	 - 	 - 
Q#275 - >Tb927.11.2630	superfamily	302834	59	547	5.14241e-30	119.228	cl19374	Diphthamide_syn superfamily	 - 	 - 
Q#277 - >Tb927.2.5300	specific	293430	64	236	8.95649e-103	299.259	pfam16825	DUF5075	 - 	cl25136
Q#278 - >Tb927.10.1900	superfamily	272110	191	662	2.02319e-66	224.406	cl21690	TOP1Ac superfamily	 - 	 - 
Q#278 - >Tb927.10.1900	specific	173778	11	183	3.15296e-28	109.237	cd01028	TOPRIM_TopoIA	 - 	cl00718
Q#278 - >Tb927.10.1900	multi-dom	173597	1	806	0	1493.67	PTZ00407	PTZ00407	 - 	 - 
Q#280 - >Tb927.9.8580	multi-dom	104396	17	60	0.00438481	34.6845	PRK10218	PRK10218	N	 - 
Q#281 - >Tb927.10.15400	superfamily	277568	44	453	3.20825e-109	350.499	cl22853	Motor_domain superfamily	 - 	 - 
Q#281 - >Tb927.10.15400	superfamily	292801	450	482	0.00258919	39.0544	cl24686	Kinesin_assoc superfamily	C	 - 
Q#281 - >Tb927.10.15400	superfamily	304359	126	223	0.00557437	37.3171	cl21455	P-loop_NTPase superfamily	C	 - 
Q#281 - >Tb927.10.15400	multi-dom	278646	49	446	1.76958e-112	358.418	pfam00225	Kinesin	 - 	 - 
Q#282 - >Tb927.6.5650	specific	289949	22	375	3.49254e-37	139.217	pfam13206	VSG_B	 - 	cl20486
Q#282 - >Tb927.6.5650	superfamily	287612	418	474	2.68581e-05	42.0118	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#283 - >Tb927.9.15050	multi-dom	290562	228	427	6.45462e-59	190.888	pfam13851	GAS	 - 	 - 
Q#285 - >Tb927.7.1970	specific	140236	1	686	0	1455.23	PTZ00209	PTZ00209	 - 	cl19421
Q#286 - >Tb927.6.1700	specific	259829	79	144	8.34339e-08	45.7715	cd08368	LIM	 - 	cl02475
Q#288 - >Tb927.11.20600	superfamily	279282	106	387	0.000425927	41.2421	cl03014	Trypan_glycop superfamily	N	 - 
Q#288 - >Tb927.11.20600	superfamily	287612	426	477	0.00214014	36.2338	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#289 - >Tb927.5.5280	specific	289949	25	379	2.98113e-53	182.745	pfam13206	VSG_B	 - 	cl20486
Q#289 - >Tb927.5.5280	specific	287612	416	517	2.64571e-16	73.213	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#291 - >Tb927.4.1300	superfamily	302778	106	339	9.13416e-12	64.159	cl19186	Amidinotransf superfamily	N	 - 
Q#292 - >Tb927.10.5890	specific	290565	98	135	7.55362e-06	42.1827	pfam13854	Kelch_5	 - 	cl02701
Q#294 - >Tb927.10.4200	multi-dom	224117	93	765	1.81922e-12	70.1284	COG1196	Smc	N	 - 
Q#295 - >Tb927.9.10570	specific	279674	250	312	3.88387e-15	67.7837	pfam01363	FYVE	 - 	cl22851
Q#296 - >Tb927.3.410	specific	289949	22	343	2.99683e-45	160.788	pfam13206	VSG_B	 - 	cl20486
Q#296 - >Tb927.3.410	specific	287612	398	497	5.931e-13	63.583	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#299 - >Tb927.11.15060.1	superfamily	304892	45	111	0.000124327	36.4214	cl23735	H4 superfamily	 - 	 - 
Q#300 - >Tb927.11.13830	specific	197617	39	92	3.5142e-09	50.6961	smart00271	DnaJ	 - 	cl02542
Q#302 - >Tb927.11.9860	superfamily	298682	33	97	6.87228e-05	36.3717	cl08302	EFh superfamily	 - 	 - 
Q#302 - >Tb927.11.9860	multi-dom	290234	34	97	1.02326e-09	48.813	pfam13499	EF-hand_7	 - 	 - 
Q#303 - >Tb927.1.430	superfamily	302859	39	132	1.0327e-22	104.911	cl19421	RHSP superfamily	C	 - 
Q#303 - >Tb927.1.430	superfamily	294334	451	659	7.85767e-13	68.4725	cl00490	EEP superfamily	 - 	 - 
Q#303 - >Tb927.1.430	superfamily	302859	2128	2308	1.56208e-06	52.1384	cl19421	RHSP superfamily	N	 - 
Q#305 - >Tb927.11.15610	multi-dom	290160	205	277	4.19632e-06	44.3277	pfam13424	TPR_12	 - 	 - 
Q#306 - >Tb927.9.2910	specific	286430	41	147	3.99515e-13	60.2305	pfam09340	NuA4	 - 	cl07829
Q#307 - >Tb927.3.1570	specific	270622	219	485	1.02188e-53	181.315	cd00180	PKc	 - 	cl21453
Q#307 - >Tb927.3.1570	multi-dom	214567	213	484	4.53991e-59	196.982	smart00220	S_TKc	 - 	 - 
Q#309 - >Tb927.8.480	specific	239484	150	298	9.38696e-59	186.271	cd03390	PAP2_containing_1_like	 - 	cl00474
Q#310 - >Tb927.7.6260	multi-dom	290150	189	251	3.52541e-05	40.0026	pfam13414	TPR_11	 - 	 - 
Q#312 - >Tb927.11.20430	specific	289949	26	361	2.31473e-58	194.686	pfam13206	VSG_B	 - 	cl20486
Q#312 - >Tb927.11.20430	specific	287612	405	468	6.45797e-09	52.027	pfam10659	Trypan_glycop_C	C	cl11264
Q#314 - >Tb927.3.4910	superfamily	294809	43	293	3.50552e-50	167.865	cl01342	Peptidase_A22B superfamily	 - 	 - 
Q#315 - >Tb927.11.3570	specific	189008	17	467	0	622.661	cd09601	M1_APN_2	 - 	cl14813
Q#315 - >Tb927.11.3570	specific	288671	535	847	1.46321e-39	145.96	pfam11838	ERAP1_C	 - 	cl19988
Q#315 - >Tb927.11.3570	multi-dom	279741	9	404	4.52813e-151	448.305	pfam01433	Peptidase_M1	 - 	 - 
Q#316 - >Tb927.11.15800	superfamily	293105	406	485	0.00685597	38.0762	cl24911	SWIRM-assoc_2 superfamily	N	 - 
Q#318 - >Tb927.2.3930	specific	291233	16	147	6.27927e-15	70.3467	pfam14551	MCM_N	 - 	cl20563
Q#318 - >Tb927.2.3930	superfamily	304359	362	476	6.40386e-06	46.3675	cl21455	P-loop_NTPase superfamily	C	 - 
Q#318 - >Tb927.2.3930	multi-dom	214631	127	666	2.61656e-166	489.851	smart00350	MCM	 - 	 - 
Q#322 - >Tb927.7.3490	specific	280532	117	428	4.05851e-34	130.772	pfam02383	Syja_N	 - 	cl11995
Q#323 - >Tb927.9.11120	specific	288989	189	224	1.20973e-09	52.2648	pfam12178	INCENP_N	 - 	cl13594
Q#324 - >Tb927.7.2400	specific	239198	263	364	1.0055e-49	162.783	cd02799	tRNA_bind_EMAP-II_like	 - 	cl00320
Q#324 - >Tb927.7.2400	specific	198286	79	163	0.00112297	37.0931	cd00299	GST_C_family	 - 	cl02776
Q#325 - >Tb927.10.6210	multi-dom	223533	192	465	5.939e-10	59.4745	COG0457	TPR	 - 	 - 
Q#325 - >Tb927.10.6210	multi-dom	290150	437	502	6.99054e-08	48.477	pfam13414	TPR_11	 - 	 - 
Q#325 - >Tb927.10.6210	multi-dom	290150	21	81	5.19862e-05	40.3878	pfam13414	TPR_11	 - 	 - 
Q#326 - >Tb927.6.2770	specific	212030	854	886	2.03268e-06	44.0133	cd00118	LysM	C	cl23764
Q#326 - >Tb927.6.2770	superfamily	128594	703	842	8.80797e-05	42.2612	cl23054	CLH superfamily	 - 	 - 
Q#326 - >Tb927.6.2770	superfamily	295369	98	261	0.00100057	41.1664	cl02567	WD40 superfamily	C	 - 
Q#326 - >Tb927.6.2770	superfamily	287353	931	1030	0.00133737	37.9973	cl11034	Vps39_2 superfamily	 - 	 - 
Q#326 - >Tb927.6.2770	multi-dom	279031	703	842	9.44775e-07	47.9939	pfam00637	Clathrin	 - 	 - 
Q#326 - >Tb927.6.2770	multi-dom	225201	98	251	0.000243102	43.5387	COG2319	WD40	C	 - 
Q#331 - >Tb927.11.18610	superfamily	295487	24	136	5.82129e-26	105.451	cl02808	RT_like superfamily	N	 - 
Q#331 - >Tb927.11.18610	superfamily	301345	321	425	0.000156691	41.5732	cl14782	RNase_H_like superfamily	N	 - 
Q#331 - >Tb927.11.18610	superfamily	212564	569	631	0.00240648	40.1403	cl17035	lambda-1 superfamily	C	 - 
Q#332 - >Tb927.11.18820	superfamily	279282	10	274	3.21448e-13	68.9765	cl03014	Trypan_glycop superfamily	C	 - 
Q#333 - >Tb927.3.3910	specific	282948	1	355	6.43823e-126	363.642	pfam05158	RNA_pol_Rpc34	 - 	cl02127
Q#336 - >Tb927.11.10140	superfamily	294024	92	209	0.000122739	39.596	cl00019	Macro superfamily	 - 	 - 
Q#337 - >Tb927.8.6680	specific	227363	1	148	1.11801e-44	142.935	COG5030	APS2	 - 	cl02092
Q#338 - >Tb927.11.10020	superfamily	304358	40	301	7.64842e-46	154.666	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#338 - >Tb927.11.10020	multi-dom	235726	42	305	6.63135e-42	144.736	PRK06181	PRK06181	 - 	 - 
Q#342 - >Tb927.10.620	superfamily	177447	121	274	0.00212049	39.2135	cl22678	PHA02664 superfamily	N	 - 
Q#343 - >Tb927.10.730	specific	281249	5	340	4.9236e-70	223.687	pfam03224	V-ATPase_H_N	 - 	cl21727
Q#343 - >Tb927.10.730	specific	288537	346	465	9.43655e-55	177.292	pfam11698	V-ATPase_H_C	 - 	cl19641
Q#344 - >Tb927.3.5810	specific	289949	56	386	2.37019e-24	102.238	pfam13206	VSG_B	 - 	cl20486
Q#345 - >Tb927.11.11270	multi-dom	225638	137	211	0.00984461	37.1731	COG3096	MukB	NC	 - 
Q#346 - >Tb927.8.3900	superfamily	304964	109	196	1.32526e-06	45.4668	cl23807	WWbp superfamily	N	 - 
Q#346 - >Tb927.8.3900	superfamily	299125	77	133	3.20311e-05	42.9115	cl09930	RPA_2b-aaRSs_OBF_like superfamily	N	 - 
Q#346 - >Tb927.8.3900	multi-dom	292676	79	162	5.58413e-07	46.1936	pfam16058	Mucin-like	 - 	 - 
Q#347 - >Tb927.10.8110	specific	287478	146	242	1.14603e-47	152.99	pfam10507	DUF2453	 - 	cl11145
Q#350 - >Tb927.11.8370	superfamily	302792	794	886	0.00661331	38.4027	cl19219	DUF342 superfamily	N	 - 
Q#351 - >Tb927.8.2520	specific	213313	38	657	0	986.656	cd05966	ACS	 - 	cl17068
Q#351 - >Tb927.8.2520	multi-dom	234677	30	670	0	977.7	PRK00174	PRK00174	 - 	 - 
Q#354 - >Tb927.11.8990	specific	280666	43	387	1.20556e-34	129.035	pfam02535	Zip	 - 	cl00437
Q#358 - >Tb927.11.3430	superfamily	295212	118	192	0.00690132	35.2271	cl02193	VirB5_like superfamily	N	 - 
Q#359 - >Tb927.8.5500	specific	270622	261	458	9.11781e-35	129.313	cd00180	PKc	 - 	cl21453
Q#359 - >Tb927.8.5500	multi-dom	214567	255	457	4.21798e-34	128.802	smart00220	S_TKc	C	 - 
Q#361 - >Tb927.3.5060	specific	238125	44	189	2.73626e-16	73.1866	cd00204	ANK	 - 	cl02529
Q#361 - >Tb927.3.5060	specific	238125	132	259	1.9573e-15	70.4902	cd00204	ANK	 - 	cl02529
Q#361 - >Tb927.3.5060	multi-dom	289560	138	236	1.16279e-06	44.6926	pfam12796	Ank_2	 - 	 - 
Q#361 - >Tb927.3.5060	multi-dom	289560	20	100	1.04212e-13	64.723	pfam12796	Ank_2	 - 	 - 
Q#362 - >Tb927.8.2690	specific	214614	317	371	2.88945e-10	56.1887	smart00317	SET	N	cl02566
Q#366 - >Tb927.8.160	superfamily	287612	59	131	9.1565e-06	40.471	cl11264	Trypan_glycop_C superfamily	N	 - 
Q#367 - >Tb927.9.12980	specific	289465	207	286	0.00142628	37.7097	pfam12695	Abhydrolase_5	C	cl21494
Q#368 - >Tb927.2.4610	specific	238798	58	353	5.66169e-129	369.602	cd01557	BCAT_beta_family	 - 	cl00224
Q#368 - >Tb927.2.4610	multi-dom	237363	27	364	2.07773e-129	373.714	PRK13357	PRK13357	 - 	 - 
Q#369 - >Tb927.9.12150	specific	271346	23	189	1.67365e-57	177.341	cd14943	TRAPPC5_Trs31	 - 	cl21538
Q#371 - >Tb927.3.1010	multi-dom	237057	287	496	0.00738384	37.9331	PRK12323	PRK12323	N	 - 
Q#373 - >Tb927.8.5970	specific	214883	669	735	1.6528e-23	92.9897	smart00884	Cullin_Nedd8	 - 	cl11186
Q#373 - >Tb927.8.5970	superfamily	214545	424	564	1.81172e-17	78.5156	cl10551	CULLIN superfamily	 - 	 - 
Q#373 - >Tb927.8.5970	multi-dom	279260	37	639	4.23931e-79	264.019	pfam00888	Cullin	 - 	 - 
Q#374 - >Tb927.1.2260	specific	286259	14	110	1.36034e-49	151.976	pfam09149	DUF1935	 - 	cl07679
Q#376 - >Tb927.7.2870	superfamily	305064	5	121	4.22034e-49	151.719	cl23907	H2A superfamily	 - 	 - 
Q#376 - >Tb927.7.2870	multi-dom	240330	1	134	1.82031e-72	211.359	PTZ00252	PTZ00252	 - 	 - 
Q#378 - >Tb927.8.1830	superfamily	294206	7	529	3.90092e-62	206.989	cl00292	AANH_like superfamily	 - 	 - 
Q#378 - >Tb927.8.1830	multi-dom	281101	7	529	2.43784e-56	191.706	pfam03054	tRNA_Me_trans	 - 	 - 
Q#379 - >Tb927.8.6190	specific	223349	9	87	6.89497e-17	67.3786	COG0271	BolA	 - 	cl00386
Q#381 - >Tb927.7.7250	specific	238125	544	685	1.84624e-26	104.388	cd00204	ANK	 - 	cl02529
Q#381 - >Tb927.7.7250	specific	238125	755	882	1.38299e-16	75.883	cd00204	ANK	 - 	cl02529
Q#381 - >Tb927.7.7250	specific	238125	229	342	9.4841e-15	70.8754	cd00204	ANK	 - 	cl02529
Q#381 - >Tb927.7.7250	specific	238125	1108	1257	4.28883e-09	54.697	cd00204	ANK	 - 	cl02529
Q#381 - >Tb927.7.7250	multi-dom	289560	796	887	5.52691e-13	64.723	pfam12796	Ank_2	 - 	 - 
Q#381 - >Tb927.7.7250	multi-dom	290365	617	685	2.28508e-09	53.0094	pfam13637	Ank_4	 - 	 - 
Q#381 - >Tb927.7.7250	multi-dom	290365	580	637	6.38878e-09	51.8538	pfam13637	Ank_4	 - 	 - 
Q#381 - >Tb927.7.7250	multi-dom	290365	543	597	6.8181e-06	43.3794	pfam13637	Ank_4	 - 	 - 
Q#381 - >Tb927.7.7250	multi-dom	290365	267	317	0.00304343	35.6755	pfam13637	Ank_4	 - 	 - 
Q#381 - >Tb927.7.7250	multi-dom	289560	1074	1170	4.92186e-06	44.6926	pfam12796	Ank_2	 - 	 - 
Q#381 - >Tb927.7.7250	multi-dom	289560	220	291	8.58922e-06	44.3074	pfam12796	Ank_2	N	 - 
Q#381 - >Tb927.7.7250	multi-dom	289560	741	822	7.81513e-05	41.2258	pfam12796	Ank_2	 - 	 - 
Q#382 - >Tb927.7.1020	superfamily	282512	152	269	6.29484e-09	53.827	cl04658	OGFr_N superfamily	NC	 - 
Q#383 - >Tb927.9.8880	specific	240225	1	376	0	746.594	PTZ00004	PTZ00004	 - 	cl17037
Q#383 - >Tb927.9.8880	multi-dom	214592	6	376	0	601.555	smart00268	ACTIN	 - 	 - 
Q#384 - >Tb927.1.4910	specific	140265	1	324	0	636.771	PTZ00238	PTZ00238	 - 	cl03953
Q#386 - >Tb927.11.6990	specific	270910	208	491	1.5416e-88	274.43	cd14008	STKc_LKB1_CaMKK	 - 	cl21453
Q#386 - >Tb927.11.6990	multi-dom	214567	201	490	1.08571e-64	211.62	smart00220	S_TKc	 - 	 - 
Q#387 - >Tb927.8.6060	specific	235893	24	404	0	634.542	PRK06939	PRK06939	 - 	cl18945
Q#387 - >Tb927.8.6060	multi-dom	223234	24	398	4.65891e-148	423.973	COG0156	BioF	 - 	 - 
Q#388 - >Tb927.8.3260	specific	214870	99	189	4.28318e-06	43.5198	smart00867	YceI	N	cl01001
Q#389 - >Tb927.9.17120	specific	287612	429	546	2.03191e-20	85.1541	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#390 - >Tb927.11.4280	superfamily	295369	274	373	0.000120279	44.248	cl02567	WD40 superfamily	NC	 - 
Q#390 - >Tb927.11.4280	multi-dom	225201	120	373	5.99806e-05	45.8499	COG2319	WD40	C	 - 
Q#393 - >Tb927.3.4370	superfamily	288541	65	144	0.000317625	40.1779	cl13199	Folliculin superfamily	C	 - 
Q#394 - >Tb927.8.2130	specific	237999	380	464	1.02784e-07	49.2466	cd00038	CAP_ED	C	cl00047
Q#397 - >Tb927.11.4990	specific	277316	398	766	1.13994e-48	170.63	cd00144	MPP_PPP_family	 - 	cl13995
Q#397 - >Tb927.11.4990	multi-dom	197547	371	772	9.80285e-42	152.367	smart00156	PP2Ac	 - 	 - 
Q#400 - >Tb927.3.2790	specific	289563	462	505	0.000249295	38.4003	pfam12799	LRR_4	 - 	cl19302
Q#400 - >Tb927.3.2790	specific	289563	398	437	0.000392097	37.6299	pfam12799	LRR_4	 - 	cl19302
Q#400 - >Tb927.3.2790	superfamily	238064	49	149	0.00158907	40.4166	cl23707	LRR_RI superfamily	N	 - 
Q#400 - >Tb927.3.2790	multi-dom	290566	397	451	9.57112e-06	42.8999	pfam13855	LRR_8	 - 	 - 
Q#400 - >Tb927.3.2790	multi-dom	290566	441	495	2.71119e-05	41.7443	pfam13855	LRR_8	 - 	 - 
Q#401 - >Tb927.1.3170	specific	282781	112	172	1.18079e-27	100.664	pfam04968	CHORD	 - 	cl04866
Q#401 - >Tb927.1.3170	specific	282781	241	303	3.32662e-27	99.5082	pfam04968	CHORD	 - 	cl04866
Q#404 - >Tb927.3.560	multi-dom	226477	12	108	0.00586276	37.2171	COG3968	GlnA3	N	 - 
Q#405 - >Tb927.7.7000	multi-dom	227709	1275	1503	8.10865e-05	46.0375	COG5422	ROM1	C	 - 
Q#407 - >Tb927.3.1170	specific	282084	15	385	1.54221e-49	168.486	pfam04177	TAP42	 - 	cl18433
Q#408 - >Tb927.9.17890	specific	287612	314	403	1.34337e-09	53.953	pfam10659	Trypan_glycop_C	C	cl11264
Q#408 - >Tb927.9.17890	superfamily	279282	21	174	1.1338e-05	45.4793	cl03014	Trypan_glycop superfamily	NC	 - 
Q#412 - >Tb927.1.4420	superfamily	304359	722	918	1.03349e-21	93.444	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#412 - >Tb927.1.4420	multi-dom	131721	693	945	4.66606e-09	56.1026	TIGR02673	FtsE	 - 	 - 
Q#414 - >Tb927.8.4840	superfamily	277568	8	394	2.79776e-79	260.65	cl22853	Motor_domain superfamily	 - 	 - 
