#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-C9462657F40EF08-378D0F774F201E6F
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:18	Run time	0:01:43:48
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#198 - >Tb927.9.17330	superfamily	289949	8	286	4.03014e-15	74.8888	cl20486	VSG_B superfamily	 - 	 - 
Q#198 - >Tb927.9.17330	specific	287612	323	426	7.24428e-14	65.8942	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#200 - >Tb927.4.5350	superfamily	302634	126	338	4.1002e-69	223.335	cl17255	ATP-grasp_4 superfamily	 - 	 - 
Q#200 - >Tb927.4.5350	specific	278706	12	120	1.20267e-53	178.043	pfam00289	CPSase_L_chain	 - 	cl02837
Q#200 - >Tb927.4.5350	specific	214878	352	463	4.03537e-44	152.182	smart00878	Biotin_carb_C	 - 	cl08365
Q#200 - >Tb927.4.5350	specific	133459	609	673	1.19502e-19	81.6935	cd06850	biotinyl_domain	 - 	cl11404
Q#200 - >Tb927.4.5350	multi-dom	227111	12	670	0	685.563	COG4770	PccA	 - 	 - 
Q#201 - >Tb927.8.7560	superfamily	294313	305	556	7.45465e-24	100.803	cl00459	MIT_CorA-like superfamily	N	 - 
Q#203 - >Tb927.4.1110	superfamily	301300	27	316	4.61583e-59	194.44	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#204 - >Tb927.11.10940	superfamily	294498	192	247	0.00434438	34.2879	cl00770	PSP1 superfamily	C	 - 
Q#205 - >Tb927.11.17320	specific	289949	16	367	2.09176e-56	190.449	pfam13206	VSG_B	 - 	cl20486
Q#205 - >Tb927.11.17320	specific	287612	406	503	1.12311e-25	99.7917	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#209 - >Tb927.11.14390	superfamily	280017	142	261	0.00318655	37.3502	cl20225	Herpes_UL6 superfamily	N	 - 
Q#211 - >Tb927.11.15660	multi-dom	223021	257	343	0.000483128	41.8477	PHA03247	PHA03247	N	 - 
Q#212 - >Tb927.5.2280	specific	153252	102	274	8.1271e-47	158.556	cd07990	LPLAT_LCLAT1-like	 - 	cl17185
Q#212 - >Tb927.5.2280	superfamily	292694	306	333	0.00042481	37.1734	cl24595	Acyltransf_C superfamily	NC	 - 
Q#213 - >Tb927.9.3840	superfamily	302748	11	79	0.00334286	34.0859	cl18945	AAT_I superfamily	N	 - 
Q#214 - >Tb927.9.3820	specific	277194	195	252	9.94974e-10	52.1756	cd15841	SNARE_Qc	 - 	cl22856
Q#215 - >Tb927.4.3720	specific	287221	18	106	6.8093e-35	118.132	pfam10217	DUF2039	 - 	cl10906
Q#216 - >Tb927.6.1910	multi-dom	235175	303	494	7.16355e-07	50.4476	PRK03918	PRK03918	NC	 - 
Q#219 - >Tb927.9.16750	superfamily	279282	190	366	0.000111026	42.7829	cl03014	Trypan_glycop superfamily	N	 - 
Q#220 - >Tb927.10.7790	specific	281187	11	192	2.33131e-73	221.955	pfam03152	UFD1	 - 	cl20245
Q#222 - >Tb927.11.10540	multi-dom	274008	19	732	1.65878e-12	70.0854	TIGR02168	SMC_prok_B	 - 	 - 
Q#223 - >Tb927.11.3670	superfamily	280488	385	443	0.000352086	40.2697	cl03541	MAM33 superfamily	N	 - 
Q#225 - >Tb927.10.4540	superfamily	281983	3	180	2.04166e-49	156.507	cl04383	P21-Arc superfamily	 - 	 - 
Q#227 - >Tb927.5.5020	superfamily	304462	12	315	3.79663e-80	248.269	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#228 - >Tb927.7.4500	superfamily	295365	138	201	3.81758e-10	56.1048	cl02563	PX_domain superfamily	N	 - 
Q#229 - >Tb927.7.4330	specific	290529	6	123	3.27179e-57	190.946	pfam13815	Dzip-like_N	 - 	cl16417
Q#229 - >Tb927.7.4330	specific	290605	147	170	0.00964	33.4035	pfam13894	zf-C2H2_4	 - 	cl20498
Q#230 - >Tb927.6.1840	specific	279163	8	109	1.33043e-14	68.3743	pfam00781	DAGK_cat	 - 	cl01255
Q#233 - >Tb927.11.6720	superfamily	302624	803	1038	1.13574e-11	65.9153	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#234 - >Tb927.9.17750	specific	287612	397	490	4.35146e-14	67.0498	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#236 - >Tb927.10.4630	multi-dom	274009	115	205	0.000137379	40.8215	TIGR02169	SMC_prok_A	N	 - 
Q#240 - >Tb927.4.2730	specific	276812	10	367	1.22002e-109	336.535	cd00106	KISc	 - 	cl22853
Q#240 - >Tb927.4.2730	multi-dom	214526	10	376	3.80254e-111	340.704	smart00129	KISc	 - 	 - 
Q#241 - >Tb927.10.14730	specific	278647	5	64	4.2433e-21	85.2127	pfam00226	DnaJ	 - 	cl02542
Q#242 - >Tb927.11.13310	multi-dom	215286	124	245	0.0012191	38.7019	PLN02523	PLN02523	C	 - 
Q#243 - >Tb927.7.3960	specific	238714	43	155	1.39239e-19	77.5319	cd01433	Ribosomal_L16_L10e	 - 	cl00353
Q#244 - >Tb927.5.900	superfamily	304453	80	475	2.21811e-41	157.162	cl21590	PMT_2 superfamily	 - 	 - 
Q#245 - >Tb927.10.16270	superfamily	289949	1	144	5.74239e-11	57.94	cl20486	VSG_B superfamily	C	 - 
Q#248 - >Tb927.11.13400	specific	99922	39	112	8.88366e-09	51.9894	cd04369	Bromodomain	N	cl02556
Q#248 - >Tb927.11.13400	superfamily	295360	177	284	1.09047e-05	43.8649	cl02556	Bromodomain superfamily	 - 	 - 
Q#249 - >Tb927.5.1260	specific	132913	470	555	3.01754e-08	50.3178	cd07042	STAS_SulP_like_sulfate_transporter	 - 	cl00604
Q#249 - >Tb927.5.1260	superfamily	304903	55	434	0.000615346	41.0607	cl23746	HCO3_cotransp superfamily	 - 	 - 
Q#249 - >Tb927.5.1260	multi-dom	279284	51	416	1.55705e-47	168.966	pfam00916	Sulfate_transp	 - 	 - 
Q#251 - >Tb927.9.4940	superfamily	294809	16	353	1.43139e-88	271.387	cl01342	Peptidase_A22B superfamily	 - 	 - 
Q#252 - >Tb927.9.5020	specific	238037	25	78	0.00406077	34.1316	cd00084	HMG-box	 - 	cl00082
Q#254 - >Tb927.4.160	superfamily	238064	116	382	0.000173565	43.8834	cl23707	LRR_RI superfamily	 - 	 - 
Q#254 - >Tb927.4.160	multi-dom	227223	193	446	5.1699e-09	58.8262	COG4886	LRR	N	 - 
Q#256 - >Tb927.11.5980	superfamily	302595	3	28	0.00141083	35.0828	cl17036	SH3 superfamily	N	 - 
Q#257 - >Tb927.7.6930	superfamily	304359	15	478	3.5802e-83	260.076	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#257 - >Tb927.7.6930	multi-dom	224402	15	480	8.59796e-98	298.055	COG1485	YhcM	 - 	 - 
Q#258 - >Tb927.11.7490	specific	282144	22	113	5.16534e-16	66.3303	pfam04241	DUF423	 - 	cl01008
Q#259 - >Tb927.4.3310	specific	279228	434	477	1.22614e-09	54.8025	pfam00856	SET	N	cl02566
Q#259 - >Tb927.4.3310	multi-dom	290150	83	152	1.56497e-08	50.403	pfam13414	TPR_11	 - 	 - 
Q#260 - >Tb927.7.4700	specific	238121	406	694	8.2785e-81	257.263	cd00200	WD40	 - 	cl02567
Q#260 - >Tb927.7.4700	multi-dom	225201	404	696	4.15281e-49	177.973	COG2319	WD40	N	 - 
Q#261 - >Tb927.7.2900	superfamily	305064	5	121	4.22034e-49	151.719	cl23907	H2A superfamily	 - 	 - 
Q#261 - >Tb927.7.2900	multi-dom	240330	1	134	1.82031e-72	211.359	PTZ00252	PTZ00252	 - 	 - 
Q#262 - >Tb927.11.5860	superfamily	304357	128	316	2.38521e-16	76.0164	cl21453	PKc_like superfamily	N	 - 
Q#262 - >Tb927.11.5860	superfamily	304357	35	167	8.16455e-05	42.0591	cl21453	PKc_like superfamily	C	 - 
Q#262 - >Tb927.11.5860	multi-dom	223589	34	302	1.17001e-18	84.7936	COG0515	SPS1	C	 - 
Q#263 - >Tb927.11.5960	superfamily	298838	37	60	0.00447635	33.7212	cl09125	ResB superfamily	N	 - 
Q#266 - >Tb927.9.15090	specific	279450	30	213	5.71312e-46	149.367	pfam01105	EMP24_GP25L	 - 	cl03099
Q#267 - >Tb927.11.20710	superfamily	279282	63	379	1.40213e-05	45.4793	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#268 - >Tb927.11.8450	specific	284704	118	295	5.06153e-35	122.698	pfam07344	Amastin	 - 	cl06401
Q#269 - >Tb927.11.3960	superfamily	295341	134	181	4.44243e-07	47.203	cl02518	BTB superfamily	C	 - 
Q#269 - >Tb927.11.3960	specific	290154	318	357	1.49876e-05	41.4316	pfam13418	Kelch_4	C	cl02701
Q#269 - >Tb927.11.3960	specific	279660	418	460	0.00304742	34.8954	pfam01344	Kelch_1	 - 	cl02701
Q#270 - >Tb927.9.13070	specific	284290	13	61	2.27406e-22	79.8808	pfam06825	HSBP1	 - 	cl06060
Q#271 - >Tb927.6.4010	specific	286198	4	51	1.51178e-08	43.7655	pfam09072	TMA7	C	cl07623
Q#272 - >Tb927.9.5960	specific	289926	82	155	0.00731721	32.6661	pfam13183	Fer4_8	 - 	cl19102
Q#273 - >Tb927.7.6060	superfamily	299850	878	1090	1.20591e-48	169.732	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#273 - >Tb927.7.6060	superfamily	299141	91	343	2.00225e-14	74.5403	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#275 - >Tb927.4.2950	specific	176475	544	943	3.45454e-115	356.921	cd08638	DNA_pol_A_theta	 - 	cl02626
Q#276 - >Tb927.10.16200	specific	238827	550	805	4.56502e-61	206.373	cd01650	RT_nLTR_like	 - 	cl02808
Q#276 - >Tb927.10.16200	superfamily	294334	91	299	3.52581e-11	62.3093	cl00490	EEP superfamily	 - 	 - 
Q#276 - >Tb927.10.16200	multi-dom	278506	556	775	1.25224e-38	140.899	pfam00078	RVT_1	 - 	 - 
Q#277 - >Tb927.9.2060	superfamily	304359	19	248	8.83026e-21	86.4764	cl21455	P-loop_NTPase superfamily	C	 - 
Q#278 - >Tb927.4.2390	specific	238005	100	236	7.75393e-30	113.972	cd00046	DEXDc	 - 	cl21455
Q#278 - >Tb927.4.2390	specific	214852	490	570	6.82846e-25	97.3389	smart00847	HA2	 - 	cl04503
Q#278 - >Tb927.4.2390	specific	285018	606	712	4.04596e-15	70.8256	pfam07717	OB_NTP_bind	 - 	cl06657
Q#278 - >Tb927.4.2390	specific	197757	334	419	1.84628e-10	56.4513	smart00490	HELICc	 - 	cl21455
Q#278 - >Tb927.4.2390	superfamily	277568	61	113	0.00767501	38.3409	cl22853	Motor_domain superfamily	C	 - 
Q#278 - >Tb927.4.2390	multi-dom	224557	62	711	0	633.203	COG1643	HrpA	 - 	 - 
Q#279 - >Tb927.10.11190	specific	224604	52	486	2.00328e-122	363.211	COG1690	RtcB	 - 	cl22450
Q#279 - >Tb927.10.11190	multi-dom	279481	57	486	1.29124e-170	486.247	pfam01139	RtcB	 - 	 - 
Q#280 - >Tb927.11.100	specific	279282	8	371	1.77115e-93	286.614	pfam00913	Trypan_glycop	 - 	cl03014
Q#280 - >Tb927.11.100	superfamily	287612	401	462	1.83345e-06	45.0934	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#284 - >Tb927.6.4810	superfamily	300620	15	102	7.32351e-06	40.3345	cl13152	RLR_C_like superfamily	 - 	 - 
Q#286 - >Tb927.6.450	multi-dom	114603	1	127	4.88877e-23	86.1664	pfam05887	Trypan_PARP	 - 	 - 
Q#288 - >Tb927.9.13530	superfamily	295354	36	155	9.37978e-08	47.2643	cl02542	DnaJ superfamily	 - 	 - 
Q#290 - >Tb927.1.3670	superfamily	187754	360	552	1.8857e-09	56.952	cl23706	AMN1 superfamily	 - 	 - 
Q#290 - >Tb927.1.3670	superfamily	187754	184	354	0.00046482	40.7736	cl23706	AMN1 superfamily	C	 - 
Q#290 - >Tb927.1.3670	multi-dom	227223	427	587	3.15435e-07	51.8926	COG4886	LRR	NC	 - 
Q#292 - >Tb927.6.5310	superfamily	304462	1	319	1.98431e-87	265.989	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#294 - >Tb927.9.15230	superfamily	295080	220	320	9.34092e-05	42.0941	cl01892	DUF1342 superfamily	C	 - 
Q#296 - >Tb927.9.9280	multi-dom	273344	165	403	0.00325097	39.2084	TIGR00927	2A1904	C	 - 
Q#297 - >Tb927.1.4500	specific	286425	130	249	3.78758e-13	63.4308	pfam09335	SNARE_assoc	 - 	cl00429
Q#298 - >Tb927.9.3350	specific	211346	167	366	2.40195e-38	135.158	cd02869	PseudoU_synth_RluCD_like	 - 	cl00130
Q#298 - >Tb927.9.3350	multi-dom	223638	61	384	3.4997e-37	135.131	COG0564	RluA	 - 	 - 
Q#299 - >Tb927.10.16020	superfamily	294116	20	312	1.30113e-08	53.9257	cl00175	alpha-crystallin-Hsps_p23-like superfamily	N	 - 
Q#300 - >Tb927.5.520	specific	259811	216	326	5.08334e-54	176.511	cd08829	SPFH_paraslipin	 - 	cl19107
Q#300 - >Tb927.5.520	specific	292817	403	472	2.84169e-11	57.5041	pfam16200	Band_7_C	 - 	cl23866
Q#300 - >Tb927.5.520	multi-dom	214581	179	336	4.87943e-43	149.348	smart00244	PHB	 - 	 - 
Q#304 - >Tb927.9.9730	specific	214602	61	144	9.00334e-06	41.9774	smart00292	BRCT	 - 	cl00038
Q#304 - >Tb927.9.9730	specific	214602	282	367	0.000249965	38.1254	smart00292	BRCT	 - 	cl00038
Q#305 - >Tb927.11.12360	specific	238125	46	141	7.06287e-10	52.3858	cd00204	ANK	N	cl02529
Q#305 - >Tb927.11.12360	multi-dom	289560	46	114	2.71056e-06	41.9962	pfam12796	Ank_2	N	 - 
Q#306 - >Tb927.11.19200	specific	289949	31	371	9.89513e-51	175.811	pfam13206	VSG_B	 - 	cl20486
Q#306 - >Tb927.11.19200	specific	287612	409	509	2.03449e-20	84.7689	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#308 - >Tb927.8.3010	multi-dom	274009	99	339	0.00207906	40.0511	TIGR02169	SMC_prok_A	NC	 - 
Q#313 - >Tb927.11.5810	multi-dom	282751	18	122	4.42907e-07	46.3854	pfam04935	SURF6	 - 	 - 
Q#314 - >Tb927.6.2030	specific	270783	244	499	3.08348e-133	389.958	cd06606	STKc_MAPKKK	 - 	cl21453
Q#314 - >Tb927.6.2030	multi-dom	214567	241	499	1.61606e-99	302.912	smart00220	S_TKc	 - 	 - 
Q#316 - >Tb927.8.6160	specific	211392	5	203	2.31868e-48	153.829	cd11380	Ribosomal_S8e_like	 - 	cl00880
Q#316 - >Tb927.8.6160	multi-dom	240292	1	220	5.8351e-118	332.726	PTZ00148	PTZ00148	 - 	 - 
Q#317 - >Tb927.6.240	superfamily	303008	9	88	0.00337108	34.0176	cl19819	DUF499 superfamily	NC	 - 
Q#325 - >Tb927.7.2650	multi-dom	240271	2	220	0.00487004	38.4889	PTZ00108	PTZ00108	N	 - 
Q#326 - >Tb927.2.3370	superfamily	304462	56	377	3.57903e-126	366.911	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#328 - >Tb927.3.5100	superfamily	304359	570	776	3.74743e-74	242.518	cl21455	P-loop_NTPase superfamily	C	 - 
Q#328 - >Tb927.3.5100	specific	282678	380	546	1.07395e-17	80.0256	pfam04851	ResIII	 - 	cl21455
Q#328 - >Tb927.3.5100	superfamily	290354	1	51	3.82995e-08	51.3395	cl16326	Helicase_C_3 superfamily	C	 - 
Q#328 - >Tb927.3.5100	multi-dom	223989	343	780	9.21244e-71	240.034	COG1061	SSL2	 - 	 - 
Q#329 - >Tb927.9.4950	specific	285772	252	318	1.5623e-17	74.956	pfam08608	Wyosine_form	 - 	cl15482
Q#329 - >Tb927.9.4950	specific	100105	70	290	2.09185e-07	49.6394	cd01335	Radical_SAM	 - 	cl18962
Q#329 - >Tb927.9.4950	multi-dom	237493	9	333	2.41248e-94	284.087	PRK13762	PRK13762	 - 	 - 
Q#332 - >Tb927.11.20340	specific	289949	74	463	1.88723e-23	100.697	pfam13206	VSG_B	 - 	cl20486
Q#332 - >Tb927.11.20340	specific	287612	551	614	6.33256e-12	60.8866	pfam10659	Trypan_glycop_C	N	cl11264
Q#333 - >Tb927.7.4560	superfamily	302625	37	443	3.62817e-75	238.401	cl17182	NAT_SF superfamily	 - 	 - 
Q#333 - >Tb927.7.4560	specific	288553	4	58	0.000296667	37.1693	pfam11717	Tudor-knot	 - 	cl17459
Q#333 - >Tb927.7.4560	multi-dom	280097	226	402	1.29115e-90	271.978	pfam01853	MOZ_SAS	 - 	 - 
Q#335 - >Tb927.3.4920	superfamily	285063	1	182	7.12195e-30	114.114	cl06685	LETM1 superfamily	N	 - 
Q#337 - >Tb927.3.1790	specific	132919	27	193	1.32409e-108	312.875	cd07036	TPP_PYR_E1-PDHc-beta_like	 - 	cl11410
Q#337 - >Tb927.3.1790	specific	280875	216	339	9.51231e-46	150.824	pfam02780	Transketolase_C	 - 	cl08363
Q#337 - >Tb927.3.1790	multi-dom	185502	1	347	0	591.571	PTZ00182	PTZ00182	 - 	 - 
Q#338 - >Tb927.4.200	superfamily	302859	6	650	0	746.268	cl19421	RHSP superfamily	 - 	 - 
Q#340 - >Tb927.11.6760	specific	289563	28	69	1.36295e-07	46.4895	pfam12799	LRR_4	 - 	cl19302
Q#340 - >Tb927.11.6760	specific	289563	70	106	4.13094e-05	39.5559	pfam12799	LRR_4	 - 	cl19302
Q#340 - >Tb927.11.6760	multi-dom	290566	1	62	7.58586e-07	45.2111	pfam13855	LRR_8	 - 	 - 
Q#340 - >Tb927.11.6760	multi-dom	290566	52	104	0.000355805	37.5071	pfam13855	LRR_8	 - 	 - 
Q#341 - >Tb927.11.10820	specific	240400	6	226	1.49203e-124	354.326	PTZ00396	PTZ00396	 - 	cl02099
Q#342 - >Tb927.5.4730	superfamily	287612	387	472	0.00603972	35.0782	cl11264	Trypan_glycop_C superfamily	N	 - 
Q#343 - >Tb927.9.17700	specific	289949	23	355	4.3562e-39	143.454	pfam13206	VSG_B	 - 	cl20486
Q#343 - >Tb927.9.17700	superfamily	287612	400	458	0.000115714	40.0858	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#345 - >Tb927.8.2580	superfamily	284746	704	1113	4.56862e-10	62.3539	cl20335	Sec10 superfamily	N	 - 
Q#348 - >Tb927.9.12380	specific	223483	55	221	6.53353e-14	69.4367	COG0406	PhoE	 - 	cl11399
Q#352 - >Tb927.4.5640	specific	289949	32	375	1.04957e-26	109.942	pfam13206	VSG_B	 - 	cl20486
Q#352 - >Tb927.4.5640	specific	287612	420	533	6.65299e-26	100.562	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#355 - >Tb927.3.4650	specific	282477	10	220	8.39778e-114	322.529	pfam04622	ERG2_Sigma1R	 - 	cl18445
Q#356 - >Tb927.2.4550	specific	223370	1	205	4.05803e-74	240.203	COG0293	RlmE	 - 	cl17173
Q#356 - >Tb927.2.4550	superfamily	285075	730	905	3.77973e-32	123.094	cl06696	Spb1_C superfamily	 - 	 - 
Q#356 - >Tb927.2.4550	specific	288694	243	398	3.88183e-27	106.892	pfam11861	DUF3381	 - 	cl13325
Q#357 - >Tb927.1.4050	superfamily	301300	265	582	1.4193e-89	286.461	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#357 - >Tb927.1.4050	multi-dom	278574	333	533	1.50319e-29	114.79	pfam00149	Metallophos	 - 	 - 
Q#358 - >Tb927.1.4450	superfamily	281490	496	589	4.501e-10	56.0038	cl04110	BK_channel_a superfamily	 - 	 - 
Q#358 - >Tb927.1.4450	specific	285168	278	355	1.82552e-09	53.7676	pfam07885	Ion_trans_2	 - 	cl21560
Q#360 - >Tb927.9.16780	superfamily	287612	4	64	0.00192154	32.3818	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#362 - >Tb927.3.2650	superfamily	282855	15	58	1.30636e-12	54.8662	cl04910	COX17 superfamily	 - 	 - 
Q#364 - >Tb927.11.10970	specific	279538	149	256	1.33503e-36	124.059	pfam01205	UPF0029	 - 	cl08312
Q#364 - >Tb927.11.10970	specific	283440	1	101	1.8805e-07	47.3012	pfam05773	RWD	 - 	cl02687
Q#365 - >Tb927.10.3860	specific	240425	1	210	2.04668e-101	291.335	PTZ00464	PTZ00464	 - 	cl21588
Q#368 - >Tb927.2.6372	specific	289949	2	249	5.17372e-21	91.8376	pfam13206	VSG_B	N	cl20486
Q#368 - >Tb927.2.6372	specific	287612	298	404	1.17364e-15	70.9018	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#369 - >Tb927.10.6680	superfamily	302624	162	360	1.3128e-28	112.131	cl17173	AdoMet_MTases superfamily	C	 - 
Q#369 - >Tb927.10.6680	multi-dom	223222	66	450	9.67369e-55	190.679	COG0144	RsmB	 - 	 - 
Q#370 - >Tb927.3.4510	multi-dom	282029	111	219	0.00285758	39.8504	pfam04111	APG6	C	 - 
Q#370 - >Tb927.3.4510	multi-dom	274009	860	970	0.0049506	40.0511	TIGR02169	SMC_prok_A	NC	 - 
Q#372 - >Tb927.10.14860	specific	283097	196	254	3.85213e-06	43.3631	pfam05347	Complex1_LYR	 - 	cl05087
Q#373 - >Tb927.2.5330	specific	293430	64	236	7.14628e-100	291.94	pfam16825	DUF5075	 - 	cl25136
Q#374 - >Tb927.2.680	specific	140231	1	120	8.44084e-83	237.581	PTZ00204	PTZ00204	 - 	cl23106
Q#375 - >Tb927.3.4240	specific	239245	44	188	1.641e-13	62.1905	cd02947	TRX_family	 - 	cl00388
Q#379 - >Tb927.8.8080	superfamily	304462	15	201	3.40883e-63	199.349	cl21608	Galactosyl_T superfamily	C	 - 
Q#380 - >Tb927.1.5100	specific	289949	51	389	1.74201e-20	91.0672	pfam13206	VSG_B	 - 	cl20486
Q#382 - >Tb927.1.5170	specific	289949	20	355	3.91328e-53	180.433	pfam13206	VSG_B	 - 	cl20486
Q#382 - >Tb927.1.5170	multi-dom	140295	24	453	4.72284e-34	131.569	PTZ00269	PTZ00269	 - 	 - 
Q#383 - >Tb927.1.5090	superfamily	296151	1	59	2.10409e-37	124.841	cl03953	ESAG1 superfamily	N	 - 
Q#384 - >Tb927.1.4870	specific	140265	1	328	0	646.786	PTZ00238	PTZ00238	 - 	cl03953
Q#387 - >Tb927.7.1790	superfamily	294217	47	207	3.40342e-35	121.615	cl00309	PRTases_typeI superfamily	 - 	 - 
Q#388 - >Tb927.7.2120	specific	280360	367	409	5.96778e-05	39.9151	pfam02179	BAG	N	cl02539
Q#391 - >Tb927.8.5240	superfamily	280815	536	834	7.44831e-24	102.596	cl24016	RSN1_7TM superfamily	 - 	 - 
Q#392 - >Tb927.7.1560	specific	289924	306	335	0.00065568	36.2892	pfam13181	TPR_8	 - 	cl23631
Q#392 - >Tb927.7.1560	specific	278916	93	126	0.00134935	35.4712	pfam00515	TPR_1	 - 	cl22897
Q#392 - >Tb927.7.1560	multi-dom	290150	303	368	3.29399e-08	49.2474	pfam13414	TPR_11	 - 	 - 
Q#392 - >Tb927.7.1560	multi-dom	290150	268	334	2.60325e-07	46.9362	pfam13414	TPR_11	 - 	 - 
Q#392 - >Tb927.7.1560	multi-dom	223533	384	666	4.28642e-07	50.6149	COG0457	TPR	 - 	 - 
Q#392 - >Tb927.7.1560	multi-dom	290150	201	262	7.59922e-06	42.699	pfam13414	TPR_11	 - 	 - 
Q#392 - >Tb927.7.1560	multi-dom	290150	169	231	0.000320847	38.0766	pfam13414	TPR_11	 - 	 - 
Q#392 - >Tb927.7.1560	multi-dom	290150	55	124	0.00192301	35.7654	pfam13414	TPR_11	 - 	 - 
Q#396 - >Tb927.10.3300	superfamily	290612	206	533	5.73701e-32	120.749	cl20501	zf-RING_9 superfamily	 - 	 - 
Q#397 - >Tb927.8.3860	specific	238121	44	419	7.76253e-50	169.053	cd00200	WD40	 - 	cl02567
Q#397 - >Tb927.8.3860	multi-dom	225201	42	420	1.06622e-27	113.26	COG2319	WD40	N	 - 
Q#398 - >Tb927.8.3780	specific	280628	83	105	0.0068415	31.2233	pfam02493	MORN	 - 	cl23524
Q#399 - >Tb927.7.890	superfamily	294106	69	177	1.81798e-44	141.781	cl00159	fer2 superfamily	 - 	 - 
Q#400 - >Tb927.7.950	multi-dom	285288	321	458	4.87841e-06	47.3419	pfam08016	PKD_channel	N	 - 
Q#401 - >Tb927.11.6300	specific	185439	1	190	1.49408e-125	350.222	PTZ00091	PTZ00091	 - 	cl00313
Q#402 - >Tb927.11.6370	superfamily	238064	415	663	6.25892e-16	78.5513	cl23707	LRR_RI superfamily	N	 - 
Q#402 - >Tb927.11.6370	superfamily	238064	230	476	2.3884e-13	70.4621	cl23707	LRR_RI superfamily	N	 - 
Q#402 - >Tb927.11.6370	multi-dom	290566	591	659	0.001279	36.3515	pfam13855	LRR_8	 - 	 - 
Q#404 - >Tb927.8.8360	superfamily	299141	110	427	2.72463e-15	75.6959	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#405 - >Tb927.4.4990	superfamily	280480	8	70	1.84217e-13	57.1822	cl03535	UCR_hinge superfamily	 - 	 - 
Q#406 - >Tb927.5.280	superfamily	302859	1	273	4.84307e-123	367.232	cl19421	RHSP superfamily	C	 - 
Q#407 - >Tb927.9.3580	multi-dom	223039	400	560	0.000958174	40.9249	PHA03307	PHA03307	NC	 - 
Q#408 - >Tb927.11.3390	superfamily	294058	4044	4420	1.74441e-74	252.486	cl00077	HECTc superfamily	 - 	 - 
Q#408 - >Tb927.11.3390	specific	293931	3717	3843	7.64061e-27	106.746	cd11709	SPRY	 - 	cl02614
Q#408 - >Tb927.11.3390	specific	293931	3460	3584	6.08942e-20	87.101	cd11709	SPRY	 - 	cl02614
Q#408 - >Tb927.11.3390	specific	293931	83	200	7.98033e-13	66.6854	cd11709	SPRY	 - 	cl02614
Q#408 - >Tb927.11.3390	superfamily	304605	733	876	7.73353e-05	44.6646	cl22861	LamG superfamily	 - 	 - 
Q#408 - >Tb927.11.3390	multi-dom	214523	4063	4420	4.51404e-64	221.339	smart00119	HECTc	 - 	 - 
Q#411 - >Tb927.5.4330	specific	278621	217	435	7.62197e-86	260.162	pfam00198	2-oxoacid_dh	 - 	cl02008
Q#411 - >Tb927.5.4330	specific	133458	28	101	9.2348e-24	92.8527	cd06849	lipoyl_domain	 - 	cl11404
Q#411 - >Tb927.5.4330	specific	280908	155	188	1.9549e-12	60.0024	pfam02817	E3_binding	 - 	cl03729
Q#411 - >Tb927.5.4330	multi-dom	215289	32	434	3.64616e-131	383.301	PLN02528	PLN02528	 - 	 - 
Q#416 - >Tb927.6.2650	superfamily	295416	513	620	8.61784e-16	72.6625	cl02653	MA3 superfamily	 - 	 - 
Q#416 - >Tb927.6.2650	superfamily	295415	174	369	6.28095e-07	49.2811	cl02652	MIF4G superfamily	 - 	 - 
Q#417 - >Tb927.8.5080	specific	223232	68	589	1.09295e-55	194.05	COG0154	GatA	 - 	cl18951
Q#418 - >Tb927.8.5070	superfamily	294186	42	111	1.34551e-07	44.4701	cl00259	Sm_like superfamily	 - 	 - 
Q#419 - >Tb927.9.10350	superfamily	304451	21	170	1.55563e-09	53.3963	cl21588	Snf7 superfamily	 - 	 - 
Q#421 - >Tb927.7.2800	superfamily	280929	318	405	8.10478e-07	46.7056	cl03742	Prp18 superfamily	N	 - 
Q#424 - >Tb927.7.1220	superfamily	302633	983	1056	0.00489226	34.5556	cl17238	RING superfamily	 - 	 - 
Q#425 - >Tb927.11.19010	specific	289949	25	374	6.01659e-66	215.872	pfam13206	VSG_B	 - 	cl20486
